year,first_name,gender,count
1950,Otho,M,18
1950,Patricio,M,18
1950,Pearl,M,18
1950,Peyton,M,18
1950,Rennie,M,18
1950,Robyn,M,18
1950,Rock,M,18
1950,Rockie,M,18
1950,Ronn,M,18
1950,Sabino,M,18
1950,Salomon,M,18
1950,Seferino,M,18
1950,Severo,M,18
1950,Shellie,M,18
1950,Thom,M,18
1950,Tonny,M,18
1950,Vann,M,18
1950,Vernal,M,18
1950,Walt,M,18
1950,Wray,M,18
1950,Young,M,18
1950,Alpha,M,17
1950,Archibald,M,17
1950,Arlis,M,17
1950,Arnett,M,17
1950,Bartley,M,17
1950,Benigno,M,17
1950,Benjiman,M,17
1950,Bishop,M,17
1950,Brandt,M,17
1950,Burke,M,17
1950,Burnie,M,17
1950,Carlin,M,17
1950,Carlisle,M,17
1950,Chaim,M,17
1950,Clemon,M,17
1950,Crispin,M,17
1950,Cristobal,M,17
1950,Cullen,M,17
1950,Daryll,M,17
1950,Dearl,M,17
1950,Derwood,M,17
1950,Eleazar,M,17
1950,Epifanio,M,17
1950,Erroll,M,17
1950,Estel,M,17
1950,Filiberto,M,17
1950,Fransico,M,17
1950,Gideon,M,17
1950,Grayling,M,17
1950,Hazel,M,17
1950,Herbie,M,17
1950,Huston,M,17
1950,Jackey,M,17
1950,Jefferey,M,17
1950,Jens,M,17
1950,Jerre,M,17
1950,Kalvin,M,17
1950,Keary,M,17
1950,Kee,M,17
1950,Keneth,M,17
1950,Leotis,M,17
1950,Levester,M,17
1950,Librado,M,17
1950,Lin,M,17
1950,Lois,M,17
1950,Lonell,M,17
1950,Mont,M,17
1950,Oneil,M,17
1950,Pascal,M,17
1950,Rande,M,17
1950,Randol,M,17
1950,Rebecca,M,17
1950,Renard,M,17
1950,Rendell,M,17
1950,Robie,M,17
1950,Roby,M,17
1950,Rumaldo,M,17
1950,Sim,M,17
1950,Sixto,M,17
1950,Talmage,M,17
1950,Terryl,M,17
1950,Tracey,M,17
1950,Verle,M,17
1950,Wanda,M,17
1950,Wright,M,17
1950,Alferd,M,16
1950,Alfonse,M,16
1950,Andrea,M,16
1950,Ansel,M,16
1950,Arlon,M,16
1950,Baltazar,M,16
1950,Bayard,M,16
1950,Buddie,M,16
1950,Burns,M,16
1950,Campbell,M,16
1950,Caroll,M,16
1950,Cesario,M,16
1950,Chadwick,M,16
1950,Christie,M,16
1950,Clancy,M,16
1950,Clemmie,M,16
1950,Collie,M,16
1950,Cosmo,M,16
1950,Derryl,M,16
1950,Dewain,M,16
1950,Dolphus,M,16
1950,Duaine,M,16
1950,Edson,M,16
1950,Fausto,M,16
1950,Fleming,M,16
1950,Freddrick,M,16
1950,Garald,M,16
1950,Georgie,M,16
1950,Glyn,M,16
1950,Gregor,M,16
1950,Gunnar,M,16
1950,Harlin,M,16
1950,Harrold,M,16
1950,Haskel,M,16
1950,Ignatius,M,16
1950,Jayson,M,16
1950,Johnell,M,16
1950,Junious,M,16
1950,Kary,M,16
1950,Lansing,M,16
1950,Larue,M,16
1950,Laurel,M,16
1950,Lenell,M,16
1950,Macarthur,M,16
1950,Magdaleno,M,16
1950,Marcell,M,16
1950,Marlo,M,16
1950,Mathias,M,16
1950,Mathis,M,16
1950,Mervyn,M,16
1950,Merwin,M,16
1950,Micah,M,16
1950,Mitch,M,16
1950,Nolen,M,16
1950,Norval,M,16
1950,Osborne,M,16
1950,Raeford,M,16
1950,Ranny,M,16
1950,Rito,M,16
1950,Rolfe,M,16
1950,Rose,M,16
1950,Toy,M,16
1950,Tyson,M,16
1950,Archer,M,15
1950,Arlington,M,15
1950,Basilio,M,15
1950,Bernabe,M,15
1950,Bernardino,M,15
1950,Brantley,M,15
1950,Braxton,M,15
1950,Brooke,M,15
1950,Cayetano,M,15
1950,Charlton,M,15
1950,Clarnce,M,15
1950,Cleophas,M,15
1950,Cliffton,M,15
1950,Collis,M,15
1950,Corbett,M,15
1950,Cornelio,M,15
1950,Cortez,M,15
1950,Criss,M,15
1950,Danie,M,15
1950,Darryle,M,15
1950,Delmus,M,15
1950,Eladio,M,15
1950,Elpidio,M,15
1950,Ferman,M,15
1950,Ferrell,M,15
1950,Geno,M,15
1950,Glade,M,15
1950,Golden,M,15
1950,Gorge,M,15
1950,Harlow,M,15
1950,Heber,M,15
1950,Ihor,M,15
1950,Isabel,M,15
1950,Jacqueline,M,15
1950,Jerrald,M,15
1950,Jeryl,M,15
1950,Julious,M,15
1950,Kenith,M,15
1950,Laney,M,15
1950,Lem,M,15
1950,Lemar,M,15
1950,Lenn,M,15
1950,Lennard,M,15
1950,Lenoard,M,15
1950,Leodis,M,15
1950,Levorn,M,15
1950,Lindon,M,15
1950,Lonnell,M,15
1950,Lynden,M,15
1950,Macario,M,15
1950,Maceo,M,15
1950,Manual,M,15
1950,Marilyn,M,15
1950,Marino,M,15
1950,Martha,M,15
1950,Matthews,M,15
1950,Melford,M,15
1950,Mickie,M,15
1950,Micky,M,15
1950,Namon,M,15
1950,Nash,M,15
1950,Norma,M,15
1950,Orland,M,15
1950,Orson,M,15
1950,Paschal,M,15
1950,Percell,M,15
1950,Powell,M,15
1950,Radford,M,15
1950,Ramsey,M,15
1950,Sandford,M,15
1950,Serge,M,15
1950,Sheila,M,15
1950,Sinclair,M,15
1950,Thedore,M,15
1950,Tilmon,M,15
1950,Verner,M,15
1950,Vicky,M,15
1950,Wes,M,15
1950,West,M,15
1950,Ace,M,14
1950,Aldon,M,14
1950,Ali,M,14
1950,Alice,M,14
1950,Alois,M,14
1950,Alpheus,M,14
1950,Alwin,M,14
1950,Apolinar,M,14
1950,Ardis,M,14
1950,Arnaldo,M,14
1950,Arnell,M,14
1950,Artemio,M,14
1950,Axel,M,14
1950,Ballard,M,14
1950,Barclay,M,14
1950,Beauford,M,14
1950,Benjaman,M,14
1950,Berlin,M,14
1950,Bethel,M,14
1950,Carlis,M,14
1950,Celso,M,14
1950,Charle,M,14
1950,Cheryl,M,14
1950,Colby,M,14
1950,Colonel,M,14
1950,Concepcion,M,14
1950,Corwin,M,14
1950,Cresencio,M,14
1950,Denzel,M,14
1950,Donold,M,14
1950,Duffy,M,14
1950,Egbert,M,14
1950,Elam,M,14
1950,Ellwood,M,14
1950,Encarnacion,M,14
1950,Erie,M,14
1950,Erin,M,14
1950,Erle,M,14
1950,Estell,M,14
1950,Estill,M,14
1950,Everardo,M,14
1950,Feliciano,M,14
1950,Fredie,M,14
1950,Gaetano,M,14
1950,Gillis,M,14
1950,Greig,M,14
1950,Griffin,M,14
1950,Guilford,M,14
1950,Harvie,M,14
1950,Humphrey,M,14
1950,Irene,M,14
1950,Jeffrie,M,14
1950,Justo,M,14
1950,Kenn,M,14
1950,Landry,M,14
1950,Laron,M,14
1950,Laroy,M,14
1950,Lathan,M,14
1950,Louise,M,14
1950,Loyde,M,14
1950,Marlan,M,14
1950,Marvis,M,14
1950,Mateo,M,14
1950,Mayo,M,14
1950,Mccoy,M,14
1950,Mearl,M,14
1950,Meyer,M,14
1950,Mikael,M,14
1950,Natale,M,14
1950,Neale,M,14
1950,Peggy,M,14
1950,Phill,M,14
1950,Rae,M,14
1950,Raiford,M,14
1950,Reynolds,M,14
1950,Riccardo,M,14
1950,Richrd,M,14
1950,Rita,M,14
1950,Rockwell,M,14
1950,Rommie,M,14
1950,Rondall,M,14
1950,Roque,M,14
1950,Silvio,M,14
1950,Smitty,M,14
1950,Stanly,M,14
1950,Thurmon,M,14
1950,Tolbert,M,14
1950,Tyrus,M,14
1950,Waddell,M,14
1950,Winton,M,14
1950,Zeb,M,14
1950,Alonso,M,13
1950,Alphonza,M,13
1950,Americo,M,13
1950,Andreas,M,13
1950,Annie,M,13
1950,Anson,M,13
1950,Anthoney,M,13
1950,Aubry,M,13
1950,Augie,M,13
1950,Benjamen,M,13
1950,Benjamine,M,13
1950,Blain,M,13
1950,Broadus,M,13
1950,Bryson,M,13
1950,Carman,M,13
1950,Clide,M,13
1950,Colbert,M,13
1950,Corky,M,13
1950,Daryel,M,13
1950,Donnald,M,13
1950,Donnis,M,13
1950,Doy,M,13
1950,Drexel,M,13
1950,Eligio,M,13
1950,Emiliano,M,13
1950,Essie,M,13
1950,Ester,M,13
1950,Eulalio,M,13
1950,Evaristo,M,13
1950,Farley,M,13
1950,Gaylin,M,13
1950,Gibson,M,13
1950,Gurney,M,13
1950,Harrel,M,13
1950,Haven,M,13
1950,Herby,M,13
1950,Hoyle,M,13
1950,Irby,M,13
1950,Irl,M,13
1950,Ivor,M,13
1950,Josue,M,13
1950,Jule,M,13
1950,Julien,M,13
1950,Juventino,M,13
1950,Keenan,M,13
1950,Kriss,M,13
1950,Ladell,M,13
1950,Lake,M,13
1950,Liston,M,13
1950,Lorenz,M,13
1950,Ludwig,M,13
1950,Mal,M,13
1950,Manford,M,13
1950,Marius,M,13
1950,Markus,M,13
1950,Marlow,M,13
1950,Mendel,M,13
1950,Minor,M,13
1950,Mozell,M,13
1950,Myrl,M,13
1950,Nicola,M,13
1950,Nieves,M,13
1950,Norm,M,13
1950,Paige,M,13
1950,Park,M,13
1950,Pasqual,M,13
1950,Paulino,M,13
1950,Paulo,M,13
1950,Perley,M,13
1950,Rainey,M,13
1950,Roberta,M,13
1950,Robinson,M,13
1950,Romie,M,13
1950,Saintclair,M,13
1950,Salvadore,M,13
1950,Serafin,M,13
1950,Servando,M,13
1950,Shayne,M,13
1950,Starling,M,13
1950,Steward,M,13
1950,Tandy,M,13
1950,Thermon,M,13
1950,Tobie,M,13
1950,Tollie,M,13
1950,Tonnie,M,13
1950,Trenton,M,13
1950,Truett,M,13
1950,Tucker,M,13
1950,Urban,M,13
1950,Vandy,M,13
1950,Vickie,M,13
1950,Wells,M,13
1950,Weyman,M,13
1950,Winifred,M,13
1950,Adrain,M,12
1950,Alvan,M,12
1950,Alwyn,M,12
1950,Anders,M,12
1950,Anibal,M,12
1950,Arie,M,12
1950,Armen,M,12
1950,Arron,M,12
1950,Arthor,M,12
1950,Aubery,M,12
1950,Autry,M,12
1950,Bedford,M,12
1950,Bennet,M,12
1950,Berl,M,12
1950,Braden,M,12
1950,Brown,M,12
1950,Buel,M,12
1950,Buell,M,12
1950,Burnice,M,12
1950,Camille,M,12
1950,Carlie,M,12
1950,Carlon,M,12
1950,Carmel,M,12
1950,Cass,M,12
1950,Cicero,M,12
1950,Colman,M,12
1950,Cristopher,M,12
1950,Darris,M,12
1950,Darryll,M,12
1950,Dayne,M,12
1950,Delwyn,M,12
1950,Donzell,M,12
1950,Durand,M,12
1950,Earvin,M,12
1950,Eben,M,12
1950,Eliazar,M,12
1950,Elie,M,12
1950,Emmette,M,12
1950,Erskin,M,12
1950,Esaw,M,12
1950,Evon,M,12
1950,Ezequiel,M,12
1950,Garrison,M,12
1950,Gerrit,M,12
1950,Gleen,M,12
1950,Grafton,M,12
1950,Green,M,12
1950,Griffith,M,12
1950,Hansel,M,12
1950,Hardie,M,12
1950,Harding,M,12
1950,Harper,M,12
1950,Hebert,M,12
1950,Herminio,M,12
1950,Hilbert,M,12
1950,Irven,M,12
1950,Jammie,M,12
1950,Jearl,M,12
1950,Jeffory,M,12
1950,Johnn,M,12
1950,Karry,M,12
1950,Kennedy,M,12
1950,Kingsley,M,12
1950,Kirkland,M,12
1950,Laddie,M,12
1950,Larence,M,12
1950,Lessie,M,12
1950,Lige,M,12
1950,Lindley,M,12
1950,Linford,M,12
1950,Lorn,M,12
1950,Lory,M,12
1950,Lowery,M,12
1950,Lynell,M,12
1950,Marcello,M,12
1950,Marie,M,12
1950,Mcdonald,M,12
1950,Mortimer,M,12
1950,Nathen,M,12
1950,Norvel,M,12
1950,Olaf,M,12
1950,Oris,M,12
1950,Ottie,M,12
1950,Owens,M,12
1950,Parris,M,12
1950,Perfecto,M,12
1950,Pervis,M,12
1950,Pleas,M,12
1950,Ramond,M,12
1950,Randee,M,12
1950,Remus,M,12
1950,Renee,M,12
1950,Rockne,M,12
1950,Rodman,M,12
1950,Rosco,M,12
1950,Rossie,M,12
1950,Ryland,M,12
1950,Simmie,M,12
1950,Spero,M,12
1950,Spurgeon,M,12
1950,Sunny,M,12
1950,Teofilo,M,12
1950,Thor,M,12
1950,Tino,M,12
1950,Tobin,M,12
1950,Virginia,M,12
1950,Vivian,M,12
1950,Waldon,M,12
1950,Windle,M,12
1950,Ygnacio,M,12
1950,Ysidro,M,12
1950,Abran,M,11
1950,Alexandro,M,11
1950,Alphonsa,M,11
1950,Alston,M,11
1950,Amon,M,11
1950,Ancel,M,11
1950,Beecher,M,11
1950,Braulio,M,11
1950,Bubba,M,11
1950,Burgess,M,11
1950,Buzz,M,11
1950,Carle,M,11
1950,Carmon,M,11
1950,Carrington,M,11
1950,Chalmers,M,11
1950,Chucky,M,11
1950,Claudell,M,11
1950,Cline,M,11
1950,Colton,M,11
1950,Colvin,M,11
1950,Comer,M,11
1950,Creed,M,11
1950,Daneil,M,11
1950,Darlene,M,11
1950,Darol,M,11
1950,Daron,M,11
1950,Darrick,M,11
1950,Delane,M,11
1950,Delores,M,11
1950,Delroy,M,11
1950,Dennison,M,11
1950,Derrel,M,11
1950,Dewaine,M,11
1950,Dimitri,M,11
1950,Elder,M,11
1950,Ellen,M,11
1950,Erling,M,11
1950,Eulogio,M,11
1950,Evertt,M,11
1950,Fate,M,11
1950,Flynn,M,11
1950,Frederich,M,11
1950,French,M,11
1950,Gailen,M,11
1950,Gari,M,11
1950,Garrie,M,11
1950,Gerhard,M,11
1950,German,M,11
1950,Geroge,M,11
1950,Gifford,M,11
1950,Graylin,M,11
1950,Henery,M,11
1950,Hewitt,M,11
1950,Jacobo,M,11
1950,Jakie,M,11
1950,Jaye,M,11
1950,Jeronimo,M,11
1950,Jiles,M,11
1950,Joenathan,M,11
1950,Josph,M,11
1950,Kendell,M,11
1950,Kennie,M,11
1950,Kimber,M,11
1950,Lennon,M,11
1950,Linzy,M,11
1950,Lonn,M,11
1950,Lowry,M,11
1950,Luverne,M,11
1950,Lyndal,M,11
1950,Marin,M,11
1950,Marlowe,M,11
1950,Mart,M,11
1950,Melchor,M,11
1950,Merril,M,11
1950,Mickle,M,11
1950,Monico,M,11
1950,Morrell,M,11
1950,Morrison,M,11
1950,Nathanael,M,11
1950,Nehemiah,M,11
1950,Noland,M,11
1950,Nunzio,M,11
1950,Nyle,M,11
1950,Orlin,M,11
1950,Orman,M,11
1950,Ozie,M,11
1950,Parry,M,11
1950,Pearlie,M,11
1950,Phyllis,M,11
1950,Prescott,M,11
1950,Randon,M,11
1950,Rawleigh,M,11
1950,Reinaldo,M,11
1950,Renato,M,11
1950,Robet,M,11
1950,Rolla,M,11
1950,Ronaldo,M,11
1950,Rudi,M,11
1950,Rufino,M,11
1950,Saint,M,11
1950,Sarah,M,11
1950,Secundino,M,11
1950,Silvestre,M,11
1950,Sisto,M,11
1950,Sullivan,M,11
1950,Suzanne,M,11
1950,Theodor,M,11
1950,Tilman,M,11
1950,Torrence,M,11
1950,Tyron,M,11
1950,Ulysees,M,11
1950,Vinton,M,11
1950,Virgel,M,11
1950,Wash,M,11
1950,Waylon,M,11
1950,Wilfrid,M,11
1950,Wille,M,11
1950,Yale,M,11
1950,Alben,M,10
1950,Alcide,M,10
1950,Ambrosio,M,10
1950,Ann,M,10
1950,Arvell,M,10
1950,Ashton,M,10
1950,Avelino,M,10
1950,Baldomero,M,10
1950,Barnie,M,10
1950,Bary,M,10
1950,Beau,M,10
1950,Bentley,M,10
1950,Blase,M,10
1950,Bradd,M,10
1950,Brook,M,10
1950,Bufford,M,10
1950,Burr,M,10
1950,Caldwell,M,10
1950,Carles,M,10
1950,Cathy,M,10
1950,Cephas,M,10
1950,Chriss,M,10
1950,Cleave,M,10
1950,Clemens,M,10
1950,Cleotis,M,10
1950,Cleven,M,10
1950,Colon,M,10
1950,Constance,M,10
1950,Crist,M,10
1950,Curlee,M,10
1950,Damien,M,10
1950,Darby,M,10
1950,Daris,M,10
1950,Darren,M,10
1950,Darrold,M,10
1950,Darron,M,10
1950,Delos,M,10
1950,Denney,M,10
1950,Donley,M,10
1950,Dow,M,10
1950,Elgie,M,10
1950,Ellie,M,10
1950,Elray,M,10
1950,Elva,M,10
1950,Elza,M,10
1950,Erving,M,10
1950,Estil,M,10
1950,Eunice,M,10
1950,Evelyn,M,10
1950,Flavio,M,10
1950,Francois,M,10
1950,Fredrich,M,10
1950,Gabe,M,10
1950,Garlan,M,10
1950,Gean,M,10
1950,Gilmer,M,10
1950,Gilmore,M,10
1950,Graig,M,10
1950,Gussie,M,10
1950,Harden,M,10
1950,Hartley,M,10
1950,Harvy,M,10
1950,Herschell,M,10
1950,Hinton,M,10
1950,Hollie,M,10
1950,Hughes,M,10
1950,Irineo,M,10
1950,Iris,M,10
1950,Iverson,M,10
1950,Juanita,M,10
1950,Kalman,M,10
1950,Karlton,M,10
1950,Knox,M,10
1950,Lavaughn,M,10
1950,Laymond,M,10
1950,Le,M,10
1950,Ledell,M,10
1950,Lenton,M,10
1950,Leron,M,10
1950,Levell,M,10
1950,Levie,M,10
1950,Lewie,M,10
1950,Lexie,M,10
1950,Liam,M,10
1950,Linnie,M,10
1950,Londell,M,10
1950,Lonzell,M,10
1950,Lorraine,M,10
1950,Lorren,M,10
1950,Lucille,M,10
1950,Lyndall,M,10
1950,Macon,M,10
1950,Marsha,M,10
1950,Medford,M,10
1950,Merced,M,10
1950,Merrick,M,10
1950,Micael,M,10
1950,Michell,M,10
1950,Mikell,M,10
1950,Mitcheal,M,10
1950,Moishe,M,10
1950,Morey,M,10
1950,Murrel,M,10
1950,Ole,M,10
1950,Orie,M,10
1950,Orion,M,10
1950,Orren,M,10
1950,Osie,M,10
1950,Peder,M,10
1950,Philbert,M,10
1950,Remigio,M,10
1950,Remo,M,10
1950,Ricci,M,10
1950,Rockland,M,10
1950,Rollen,M,10
1950,Rolly,M,10
1950,Roosvelt,M,10
1950,Rulon,M,10
1950,Ruth,M,10
1950,Samule,M,10
1950,Sander,M,10
1950,Sheppard,M,10
1950,Silvester,M,10
1950,Simuel,M,10
1950,Sven,M,10
1950,Sylvia,M,10
1950,Taft,M,10
1950,Talbert,M,10
1950,Tarry,M,10
1950,Thelbert,M,10
1950,Theopolis,M,10
1950,Timoteo,M,10
1950,Torrance,M,10
1950,Velton,M,10
1950,Ventura,M,10
1950,Vergil,M,10
1950,Vladimir,M,10
1950,Vonnie,M,10
1950,Walden,M,10
1950,Wallis,M,10
1950,Willaim,M,10
1950,Worley,M,10
1950,York,M,10
1950,Zan,M,10
1950,Abbott,M,9
1950,Abelino,M,9
1950,Adolf,M,9
1950,Alf,M,9
1950,Alger,M,9
1950,Almon,M,9
1950,Alric,M,9
1950,Ancil,M,9
1950,Anna,M,9
1950,Antonia,M,9
1950,Arlee,M,9
1950,Armstead,M,9
1950,Artist,M,9
1950,Asberry,M,9
1950,Atanacio,M,9
1950,Baker,M,9
1950,Bartolo,M,9
1950,Benedetto,M,9
1950,Bing,M,9
1950,Bo,M,9
1950,Boone,M,9
1950,Boris,M,9
1950,Branson,M,9
1950,Cam,M,9
1950,Champ,M,9
1950,Chancey,M,9
1950,Channing,M,9
1950,Chase,M,9
1950,Claudis,M,9
1950,Claudius,M,9
1950,Clois,M,9
1950,Cloyce,M,9
1950,Clydell,M,9
1950,Colie,M,9
1950,Cosimo,M,9
1950,Danna,M,9
1950,Danne,M,9
1950,Darroll,M,9
1950,Daymon,M,9
1950,Debra,M,9
1950,Delford,M,9
1950,Demetrios,M,9
1950,Derwin,M,9
1950,Deward,M,9
1950,Dickson,M,9
1950,Dolan,M,9
1950,Dolph,M,9
1950,Donel,M,9
1950,Donney,M,9
1950,Durwin,M,9
1950,Dwan,M,9
1950,Ebbie,M,9
1950,Ector,M,9
1950,Elaine,M,9
1950,Eleuterio,M,9
1950,Eligha,M,9
1950,Elridge,M,9
1950,Epimenio,M,9
1950,Ethel,M,9
1950,Eulis,M,9
1950,Excell,M,9
1950,Ferrel,M,9
1950,Finas,M,9
1950,Foye,M,9
1950,Franco,M,9
1950,Gabino,M,9
1950,Gaither,M,9
1950,Garen,M,9
1950,Geoffery,M,9
1950,Georges,M,9
1950,Geraldine,M,9
1950,Gilman,M,9
1950,Giovanni,M,9
1950,Glenda,M,9
1950,Gregary,M,9
1950,Hadley,M,9
1950,Hardin,M,9
1950,Harl,M,9
1950,Harlie,M,9
1950,Hershal,M,9
1950,Hillery,M,9
1950,Hoover,M,9
1950,Hosey,M,9
1950,Hubbard,M,9
1950,Hulen,M,9
1950,Hunt,M,9
1950,Isidore,M,9
1950,Jarold,M,9
1950,Jerral,M,9
1950,Jhon,M,9
1950,Jud,M,9
1950,Kai,M,9
1950,Katherine,M,9
1950,Kelsey,M,9
1950,Kem,M,9
1950,Kern,M,9
1950,Kipp,M,9
1950,Knute,M,9
1950,Lamon,M,9
1950,Langston,M,9
1950,Lani,M,9
1950,Lanier,M,9
1950,Laurier,M,9
1950,Laurin,M,9
1950,Lavell,M,9
1950,Lavelle,M,9
1950,Lawyer,M,9
1950,Lazarus,M,9
1950,Lea,M,9
1950,Leandrew,M,9
1950,Leeland,M,9
1950,Lehman,M,9
1950,Lenox,M,9
1950,Leonidas,M,9
1950,Lerry,M,9
1950,Levan,M,9
1950,Levert,M,9
1950,Livingston,M,9
1950,Lonza,M,9
1950,Lorenso,M,9
1950,Luiz,M,9
1950,Luz,M,9
1950,Lynda,M,9
1950,Lynne,M,9
1950,Mancel,M,9
1950,Mansfield,M,9
1950,Marian,M,9
1950,Marland,M,9
1950,Marrion,M,9
1950,Mikey,M,9
1950,Moody,M,9
1950,Morley,M,9
1950,Morrie,M,9
1950,Murrell,M,9
1950,Nicholaus,M,9
1950,Nigel,M,9
1950,Octaviano,M,9
1950,Oley,M,9
1950,Onesimo,M,9
1950,Orvel,M,9
1950,Orvis,M,9
1950,Paula,M,9
1950,Philemon,M,9
1950,Pilar,M,9
1950,Placido,M,9
1950,Pressley,M,9
1950,Purcell,M,9
1950,Rafe,M,9
1950,Randie,M,9
1950,Recardo,M,9
1950,Reginold,M,9
1950,Rhea,M,9
1950,Roberts,M,9
1950,Rockford,M,9
1950,Rome,M,9
1950,Ronell,M,9
1950,Rosie,M,9
1950,Rowan,M,9
1950,Roxy,M,9
1950,Royden,M,9
1950,Rozell,M,9
1950,Ruddy,M,9
1950,Rudie,M,9
1950,Ruffus,M,9
1950,Sanjuan,M,9
1950,Sedrick,M,9
1950,Selby,M,9
1950,Selwyn,M,9
1950,Shermon,M,9
1950,Shlomo,M,9
1950,Shon,M,9
1950,Socorro,M,9
1950,Sotero,M,9
1950,Standley,M,9
1950,Sue,M,9
1950,Talbot,M,9
1950,Terral,M,9
1950,Terril,M,9
1950,Tyronne,M,9
1950,Ulyses,M,9
1950,Urbano,M,9
1950,Valerie,M,9
1950,Veryl,M,9
1950,Vicki,M,9
1950,Victoriano,M,9
1950,Wendy,M,9
1950,Wilhelm,M,9
1950,Winn,M,9
1950,Yancey,M,9
1950,Yancy,M,9
1950,Zollie,M,9
1950,Abdul,M,8
1950,Adalberto,M,8
1950,Adell,M,8
1950,Agapito,M,8
1950,Alen,M,8
1950,Alyn,M,8
1950,Ammon,M,8
1950,Anne,M,8
1950,Anselm,M,8
1950,Aram,M,8
1950,Arbie,M,8
1950,Arcadio,M,8
1950,Arliss,M,8
1950,Armin,M,8
1950,Ascencion,M,8
1950,Atlee,M,8
1950,Auburn,M,8
1950,Augusto,M,8
1950,Barrington,M,8
1950,Barth,M,8
1950,Belton,M,8
1950,Belvin,M,8
1950,Billey,M,8
1950,Breck,M,8
1950,Buckley,M,8
1950,Budd,M,8
1950,Burtis,M,8
1950,Bynum,M,8
1950,Carliss,M,8
1950,Carvin,M,8
1950,Casimiro,M,8
1950,Celester,M,8
1950,Chalmer,M,8
1950,Chancy,M,8
1950,Charleston,M,8
1950,Charlotte,M,8
1950,Christoper,M,8
1950,Claiborne,M,8
1950,Clance,M,8
1950,Claudia,M,8
1950,Clevester,M,8
1950,Collier,M,8
1950,Cordie,M,8
1950,Corrie,M,8
1950,Council,M,8
1950,Coye,M,8
1950,Cranston,M,8
1950,Dail,M,8
1950,Daivd,M,8
1950,Darral,M,8
1950,Darrol,M,8
1950,Darwyn,M,8
1950,Delman,M,8
1950,Denman,M,8
1950,Deon,M,8
1950,Desiderio,M,8
1950,Diamond,M,8
1950,Dietrich,M,8
1950,Dionisio,M,8
1950,Donivan,M,8
1950,Donne,M,8
1950,Donnel,M,8
1950,Doroteo,M,8
1950,Dozier,M,8
1950,Dru,M,8
1950,Duard,M,8
1950,Dub,M,8
1950,Duff,M,8
1950,Durell,M,8
1950,Edger,M,8
1950,Edith,M,8
1950,Edrick,M,8
1950,Efraim,M,8
1950,Eileen,M,8
1950,Eliberto,M,8
1950,Eliott,M,8
1950,Elvie,M,8
1950,Ely,M,8
1950,Eppie,M,8
1950,Esther,M,8
1950,Euell,M,8
1950,Eugune,M,8
1950,Eulice,M,8
1950,Evander,M,8
1950,Everitt,M,8
1950,Faye,M,8
1950,Fern,M,8
1950,Floy,M,8
1950,Floyde,M,8
1950,Fraser,M,8
1950,Frederico,M,8
1950,Fredick,M,8
1950,Friddie,M,8
1950,Garnell,M,8
1950,Gentry,M,8
1950,Giacomo,M,8
1950,Gladstone,M,8
1950,Glenard,M,8
1950,Glover,M,8
1950,Gordy,M,8
1950,Gorman,M,8
1950,Guss,M,8
1950,Gust,M,8
1950,Hale,M,8
1950,Hallie,M,8
1950,Hartford,M,8
1950,Harvest,M,8
1950,Haynes,M,8
1950,Heinz,M,8
1950,Heron,M,8
1950,Hervey,M,8
1950,Hezzie,M,8
1950,Hillis,M,8
1950,Holmes,M,8
1950,Horatio,M,8
1950,Hyland,M,8
1950,Inez,M,8
1950,Inocencio,M,8
1950,Iran,M,8
1950,Jac,M,8
1950,Jae,M,8
1950,Jeffie,M,8
1950,Jennifer,M,8
1950,Jeri,M,8
1950,Jerrie,M,8
1950,Jerrol,M,8
1950,Jessy,M,8
1950,Jettie,M,8
1950,Jhonny,M,8
1950,Joann,M,8
1950,Job,M,8
1950,Judah,M,8
1950,Kearney,M,8
1950,Kelby,M,8
1950,Kemp,M,8
1950,Kenard,M,8
1950,Kennieth,M,8
1950,Kerby,M,8
1950,Kristian,M,8
1950,Ladon,M,8
1950,Landy,M,8
1950,Lanney,M,8
1950,Lannis,M,8
1950,Laren,M,8
1950,Lawrnce,M,8
1950,Leanord,M,8
1950,Leartis,M,8
1950,Lebron,M,8
1950,Legrand,M,8
1950,Lelan,M,8
1950,Lelon,M,8
1950,Lemont,M,8
1950,Lenon,M,8
1950,Leobardo,M,8
1950,Leory,M,8
1950,Lieutenant,M,8
1950,Lillie,M,8
1950,Lilton,M,8
1950,Linzie,M,8
1950,Lisle,M,8
1950,Little,M,8
1950,Loel,M,8
1950,London,M,8
1950,Lott,M,8
1950,Loyce,M,8
1950,Lue,M,8
1950,Luigi,M,8
1950,Lysle,M,8
1950,Mae,M,8
1950,Magnus,M,8
1950,Manfred,M,8
1950,Marcia,M,8
1950,Marcial,M,8
1950,Marko,M,8
1950,Maryland,M,8
1950,Maximino,M,8
1950,Maylon,M,8
1950,Meliton,M,8
1950,Merwyn,M,8
1950,Milas,M,8
1950,Mills,M,8
1950,Moise,M,8
1950,Mordechai,M,8
1950,Muriel,M,8
1950,Myrle,M,8
1950,Nasario,M,8
1950,Nolberto,M,8
1950,Obed,M,8
1950,Ollen,M,8
1950,Orien,M,8
1950,Orrie,M,8
1950,Ovidio,M,8
1950,Pauline,M,8
1950,Philipp,M,8
1950,Pietro,M,8
1950,Pink,M,8
1950,Purnell,M,8
1950,Purvis,M,8
1950,Quitman,M,8
1950,Raymondo,M,8
1950,Raynold,M,8
1950,Rayvon,M,8
1950,Redell,M,8
